,time,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,MACD,MACD_Signal,RSI,Stoch,Stoch_Signal,BB_High,BB_Low,BB_Mid,ATR,OBV,Force_Index,Conversion_Line,Base_Line,Leading_Span_A,Leading_Span_B,Lagging_Span,Fib_Level 0.0,Fib_Level 0.236,Fib_Level 0.382,Fib_Level 0.5,Fib_Level 0.618,Fib_Level 0.786,Fib_Level 1.0
53,2024-08-15,68.53,69.08,68.25,68.34,4258433,64.75,62.724399999999996,65.63027774694943,1.839515760227485,1.4983268008836221,67.44235527984682,90.80745341614913,93.24268690085397,71.00980830377411,58.49019169622589,64.75,1.3421747888614688,47882336,4121604.4305471294,66.25999999999999,64.685,61.9075,,67.37,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
54,2024-08-16,68.53,68.62,67.79,68.34,7396631,65.14349999999999,62.8354,65.88834653295424,1.8237360636265265,1.5634086534322031,67.44235527984682,89.62131837307159,91.99744031663072,71.26557244321717,59.02142755678281,65.14349999999999,1.3055908753713636,55278967,3532803.7976118256,66.94999999999999,64.685,61.8625,,66.7,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
55,2024-08-19,68.53,70.38,68.34,70.38,7924678,65.6345,62.998400000000004,66.31612305362526,1.953324779239722,1.641391878593707,73.37454245327493,100.0,93.47625726307358,71.7825028464534,59.48649715354661,65.6345,1.3580486699876941,63203645,5337595.129381556,68.62,65.335,61.887499999999996,,67.75,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
56,2024-08-20,70.38,70.57,69.73,70.01,4181936,66.0835,63.167,66.66792085804191,2.0030786187743814,1.7137292266298418,70.8529435701095,92.14586255259482,93.92239364188879,72.13166096015962,60.03533903984038,66.0835,1.321045193560001,59021709,4354036.350898483,68.715,65.42999999999999,61.91,,68.04,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
57,2024-08-21,69.64,70.47,69.55,69.73,3994706,66.5325,63.32059999999999,66.9595474429903,1.9968962580818896,1.7703626329202515,68.92260593700814,88.21879382889216,93.45488546049565,72.25473688779124,60.81026311220875,66.5325,1.2923991083057154,55027003,3572242.9179129847,68.85499999999999,65.42999999999999,61.769999999999996,,67.17,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
58,2024-08-22,70.38,70.38,68.16,68.71,6031982,66.9305,63.455799999999996,67.12625721032455,1.8879283543133312,1.7938757771988676,62.26738010547487,73.91304347826085,84.75923328658261,72.06579152044932,61.795208479550666,66.9305,1.3586563148553072,48995021,2182976.5524968356,68.94999999999999,65.42999999999999,61.655,,67.17,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
59,2024-08-23,69.36,70.01,68.9,69.36,3310515,67.3515,63.616800000000005,67.33899461886507,1.832891639345803,1.8016789496282548,64.61241799630989,78.95652173913054,80.36278634876118,71.78608352046713,62.91691647953287,67.3515,1.354466578079929,52305536,2178527.723568719,68.94999999999999,65.42999999999999,61.63249999999999,,67.17,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
60,2024-08-26,69.36,69.46,67.88,67.97,6329637,67.6385,63.75379999999999,67.39909036944935,1.6580008610738446,1.7729433319173729,56.522560719532336,29.919137466307312,60.929567561232886,71.40235586865366,63.87464413134634,67.6385,1.3705761082170766,45975899,610424.4159160445,69.18,65.475,61.54,,67.37,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
61,2024-08-27,67.97,68.34,67.23,68.07,4269971,67.9075,63.8946,67.46298652473989,1.5100607828143495,1.7203668220967683,56.94026230984812,32.61455525606458,47.1634048205008,70.91031118287489,64.9046888171251,67.9075,1.351963529058714,50245870,584220.5136423204,68.9,65.52,61.54,,65.64,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
62,2024-08-28,68.16,68.53,67.79,68.44,3355013,68.014,64.054,67.55603542714562,1.4064603137185685,1.6575855204211285,58.52787607788911,37.90087463556851,33.47818911931346,70.93252976685154,65.09547023314845,68.014,1.3082518484116628,53600883,678096.8416934197,68.9,65.52,61.355000000000004,,64.3,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
63,2024-08-29,68.25,68.53,67.97,68.07,2044649,68.1625,64.193,67.60498443408413,1.2797481477464459,1.582018045886192,56.2927074312736,25.149700598802152,31.888376830145074,70.75710112541378,65.5678988745862,68.1625,1.25480528781083,51556234,473151.5600229299,68.9,65.52,61.33,,65.35,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
64,2024-08-30,68.16,69.27,67.97,68.44,3679027,68.274,64.3394,67.68450972607612,1.195403879275446,1.504695212564043,58.01926954502779,36.22754491017957,33.092706714850074,70.71022166479129,65.83777833520871,68.274,1.2580334815386276,55235261,600021.3357339423,68.9,65.565,61.33,,64.97,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
65,2024-09-04,67.88,68.99,67.7,68.81,2842048,68.501,64.5024,67.79169927597363,1.145215020738064,1.4327991741988473,59.732317878491216,47.305389221556986,36.22754491017957,70.10727394923731,66.8947260507627,68.501,1.260316804285868,58077309,664526.5392005239,68.85,65.8,61.285,,64.87,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
66,2024-09-05,68.81,69.83,68.62,69.18,5862150,68.5935,64.6728,67.92391839254756,1.1223580515621734,1.3707109496715126,61.42737188278075,58.383233532934405,47.305389221556986,70.13098203241482,67.05601796758519,68.5935,1.256722746836877,63939459,879450.6764575957,68.805,66.25999999999999,61.4925,,64.87,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
67,2024-09-06,69.36,69.92,69.27,69.83,3645061,68.66799999999999,64.8618,68.1054499742097,1.1435116164350632,1.325271083024223,64.27264577949092,77.84431137724559,61.17764471057899,70.29114016646695,67.04485983353304,68.66799999999999,1.219813979205671,67584520,1092284.8155350776,68.62,67.005,61.815,,64.4,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
68,2024-09-09,69.55,69.55,68.71,69.27,2641519,68.765,65.0378,68.21635950047545,1.1023810861624241,1.2806930836518633,60.155648179891955,61.077844311377206,65.7684630738524,70.28532233424308,67.24467766575692,68.765,1.2126844092624094,64943001,724922.6076014943,68.575,67.005,63.485,,64.01,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
69,2024-09-10,69.27,69.92,68.81,69.36,3335353,68.83900000000001,65.2118,68.32527764328731,1.0647730514911302,1.2375090772197168,60.59253814092385,63.77245508982043,67.56487025948108,70.32346488675157,67.35453511324846,68.83900000000001,1.2053498086008088,68278354,664245.3450869968,68.575,67.005,63.5075,,64.68,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
70,2024-09-11,69.27,69.55,68.44,69.08,3167882,68.913,65.37100000000001,68.39715596297422,1.0008377188969177,1.190174805555157,58.445419774997426,57.09876543209868,60.64968827776544,70.28643510949672,67.53956489050327,68.913,1.1985391079864651,65110472,442637.8729317111,68.81,67.005,63.53,,64.78,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
71,2024-09-12,69.46,69.64,68.9,69.18,2054428,68.95500000000001,65.52839999999999,68.47171253792906,0.947317584027985,1.1416033612497227,59.00415155329722,61.90476190476216,60.92532747556043,70.3069837277121,67.60301627228793,68.95500000000001,1.16578631455886,67164900,408752.86251289776,68.81,67.695,63.53,,64.59,49.64,54.57948,57.635259999999995,60.105,62.57474,66.09098,70.57
