,time,open,high,low,close,volume
94,2024-10-15,1287.81,1294.05,1279.81,1281.08,712090690
95,2024-10-16,1279.86,1283.33,1276.4,1279.48,536674680
96,2024-10-17,1279.48,1286.52,1271.82,1286.52,685239360
97,2024-10-18,1291.16,1294.1,1285.46,1285.46,689070733
98,2024-10-21,1284.17,1287.71,1279.77,1279.77,622809008
99,2024-10-22,1280.21,1280.21,1265.44,1269.89,793916700
100,2024-10-23,1270.58,1273.21,1263.26,1270.9,589858241
101,2024-10-24,1271.17,1274.11,1257.41,1257.41,673137040
102,2024-10-25,1257.41,1261.72,1251.75,1252.72,569100886
103,2024-10-28,1252.72,1255.18,1250.94,1254.77,482689840
104,2024-10-29,1258.03,1262.38,1257.43,1261.78,875048711
105,2024-10-30,1261.78,1264.84,1255.07,1258.63,536846200
106,2024-10-31,1258.63,1267.88,1255.55,1264.48,614271168
107,2024-11-01,1264.48,1264.67,1254.33,1254.89,580509631
108,2024-11-04,1255.06,1256.96,1242.36,1244.71,709673109
109,2024-11-05,1244.71,1248.97,1243.55,1245.76,416464646
110,2024-11-06,1251.22,1262.44,1250.57,1261.28,566907624
111,2024-11-07,1261.28,1267.09,1259.75,1259.75,499262878
112,2024-11-08,1262.97,1264.09,1250.77,1252.56,555502136
113,2024-11-11,1253.81,1253.87,1241.29,1250.32,796476224
114,2024-11-12,1250.32,1257.02,1242.91,1244.82,600650740
115,2024-11-13,1243.19,1247.04,1234.62,1246.04,660546839
116,2024-11-14,1246.04,1247.07,1231.69,1231.89,692587426
117,2024-11-15,1229.36,1229.59,1217.03,1218.57,750565598
118,2024-11-18,1218.57,1225.38,1204.6,1217.12,646151167
119,2024-11-19,1217.21,1221.4,1205.15,1205.15,511886835
120,2024-11-20,1204.44,1222.73,1197.99,1216.54,767532392
121,2024-11-21,1216.54,1228.55,1214.06,1228.33,482145184
122,2024-11-22,1229.63,1233.42,1226.33,1228.1,534437655
123,2024-11-25,1229.0,1236.57,1229.0,1234.7,497810131
124,2024-11-26,1234.7,1246.83,1234.7,1242.13,575094638
125,2024-11-27,1242.13,1245.34,1239.23,1241.97,428809652
126,2024-11-28,1246.37,1250.46,1240.91,1242.11,477493690
127,2024-11-29,1242.51,1250.92,1241.0,1250.46,502807656
128,2024-12-02,1250.46,1258.05,1247.74,1251.21,497420196
129,2024-12-03,1251.08,1253.83,1244.91,1249.83,673402920
130,2024-12-04,1247.51,1247.78,1239.82,1240.41,575023618
131,2024-12-05,1241.81,1269.18,1238.49,1267.53,908386288
132,2024-12-06,1270.96,1276.1,1268.58,1270.14,694787773
133,2024-12-09,1271.21,1277.69,1268.69,1273.84,760998426
134,2024-12-10,1274.37,1277.32,1270.32,1272.07,631447613
135,2024-12-11,1273.23,1276.67,1264.15,1268.86,627532824
136,2024-12-12,1269.35,1275.64,1265.99,1267.35,554123189
137,2024-12-13,1265.62,1266.55,1260.48,1262.57,478786146
138,2024-12-16,1263.61,1267.1,1258.65,1263.79,538924657
139,2024-12-17,1263.79,1265.45,1260.6,1261.72,502251132
140,2024-12-18,1261.72,1266.53,1261.49,1266.0,531459813
141,2024-12-19,1256.9,1259.76,1249.39,1254.67,779407811
142,2024-12-20,1254.67,1259.0,1253.9,1257.5,568921102
143,2024-12-23,1257.5,1265.2,1257.5,1262.76,494701647
144,2024-12-24,1263.17,1263.17,1253.78,1260.36,643161962
145,2024-12-25,1260.81,1283.09,1260.81,1274.04,810461231
146,2024-12-26,1275.68,1277.17,1271.99,1272.87,595218520
147,2024-12-27,1273.67,1277.89,1272.23,1275.14,670323778
148,2024-12-30,1275.14,1275.14,1268.77,1272.02,527662697
149,2024-12-31,1272.25,1272.46,1266.78,1266.78,480536340
150,2025-01-02,1266.78,1271.13,1263.25,1269.71,428135718
151,2025-01-03,1268.74,1269.01,1254.59,1254.59,560468400
152,2025-01-06,1254.59,1260.37,1244.87,1246.35,565150232
153,2025-01-07,1249.19,1254.09,1243.06,1246.95,560054884
154,2025-01-08,1246.95,1251.02,1239.67,1251.02,445750575
155,2025-01-09,1251.02,1253.26,1242.9,1245.77,336332868
156,2025-01-10,1245.77,1247.8,1230.48,1230.48,499266400
157,2025-01-13,1230.48,1235.65,1220.87,1235.65,519699252
158,2025-01-14,1235.65,1235.65,1226.7,1229.07,374576392
159,2025-01-15,1233.7,1237.46,1231.13,1236.18,466696448
160,2025-01-16,1241.49,1245.4,1235.56,1242.36,499935827
161,2025-01-17,1242.36,1249.11,1239.63,1249.11,432980446
162,2025-01-20,1250.03,1253.02,1247.5,1249.55,430051115
163,2025-01-21,1249.55,1254.17,1243.08,1246.09,478029221
164,2025-01-22,1246.09,1249.14,1242.53,1242.53,495154837
165,2025-01-23,1245.59,1263.59,1244.77,1259.63,540728780
166,2025-01-24,1259.26,1265.38,1258.46,1265.05,516926043
167,2025-02-03,1265.05,1265.05,1249.78,1253.03,534150700
168,2025-02-04,1256.91,1264.68,1255.44,1264.68,652235892
169,2025-02-05,1264.68,1271.8,1264.68,1269.61,583845302
170,2025-02-06,1271.33,1275.47,1268.28,1271.48,557739544
171,2025-02-07,1272.12,1279.35,1269.11,1275.2,600356895
172,2025-02-10,1275.2,1275.2,1263.26,1263.26,794054460
173,2025-02-11,1263.26,1268.45,1263.11,1268.45,622260600
174,2025-02-12,1268.45,1272.86,1266.59,1266.91,504507839
175,2025-02-13,1266.91,1270.67,1263.85,1270.35,511055562
176,2025-02-14,1272.15,1280.6,1272.15,1276.08,647411257
177,2025-02-17,1276.87,1278.49,1272.72,1272.72,851131491
178,2025-02-18,1272.72,1283.34,1272.19,1278.14,705014613
179,2025-02-19,1279.62,1288.56,1278.92,1288.56,810302000
180,2025-02-20,1288.56,1295.82,1288.56,1292.98,764414400
181,2025-02-21,1292.98,1296.75,1290.98,1296.75,730210454
182,2025-02-24,1298.29,1304.56,1294.69,1304.56,887369287
183,2025-02-25,1306.86,1309.97,1298.54,1303.16,881425026
184,2025-02-26,1304.5,1306.49,1301.2,1302.96,754920199
185,2025-02-27,1307.31,1307.87,1296.43,1307.8,889914300
186,2025-02-28,1307.8,1308.77,1300.66,1305.36,807551799
187,2025-03-03,1305.3,1309.77,1304.3,1309.37,927346160
188,2025-03-04,1309.37,1313.21,1298.28,1311.91,1046891192
189,2025-03-05,1312.96,1319.52,1304.71,1304.71,972631786
190,2025-03-06,1308.39,1318.22,1307.91,1318.22,1058717452
191,2025-03-07,1320.08,1327.07,1318.71,1326.05,952041245
192,2025-03-10,1332.03,1335.87,1326.51,1330.28,1010350519
193,2025-03-11,1319.09,1332.54,1315.92,1332.54,929624688
194,2025-03-12,1337.63,1342.91,1331.75,1334.41,934568537
195,2025-03-13,1336.41,1340.91,1324.87,1326.27,1066649034
196,2025-03-14,1325.84,1333.32,1324.3,1326.15,1019963200
197,2025-03-17,1330.62,1336.26,1329.05,1336.26,951867643
198,2025-03-18,1340.59,1341.65,1330.97,1330.97,898223931
199,2025-03-19,1330.46,1330.7,1320.85,1324.63,945849600
200,2025-03-20,1327.2,1332.41,1316.11,1323.93,910926478
201,2025-03-21,1323.94,1325.22,1320.67,1321.88,799888919
202,2025-03-24,1322.9,1330.32,1316.73,1330.32,917944680
203,2025-03-25,1330.99,1337.6,1329.81,1331.92,1006767919
204,2025-03-26,1333.61,1338.55,1323.69,1326.09,817278760
205,2025-03-27,1326.21,1328.82,1323.01,1323.81,670218049
206,2025-03-28,1324.42,1325.34,1315.72,1317.46,732006432
207,2025-03-31,1313.34,1314.09,1304.1,1306.86,863075434
208,2025-04-01,1313.03,1317.46,1308.06,1317.33,608874387
209,2025-04-02,1321.81,1324.46,1317.68,1317.83,847480434
210,2025-04-03,1272.87,1277.9,1229.41,1229.84,1754215700
211,2025-04-04,1205.64,1210.67,1158.17,1210.67,1977592840
212,2025-04-08,1210.67,1210.67,1130.98,1132.79,1142648348
213,2025-04-09,1112.27,1141.35,1073.61,1094.3,1593990576
214,2025-04-10,1094.3,1168.4,1094.3,1168.34,367335058
215,2025-04-11,1185.86,1222.46,1180.59,1222.46,1720215979
216,2025-04-14,1235.01,1242.94,1226.06,1241.44,1037578710
217,2025-04-15,1241.44,1246.21,1221.75,1227.79,1064439792
218,2025-04-16,1227.79,1233.84,1205.93,1210.3,816347824
219,2025-04-17,1210.3,1217.25,1197.5,1217.25,756538553
220,2025-04-18,1228.37,1234.67,1219.12,1219.12,1064573281
221,2025-04-21,1219.38,1222.77,1201.63,1207.07,880575750
222,2025-04-22,1207.07,1207.07,1136.98,1197.13,1699625685
223,2025-04-23,1207.1,1216.28,1202.27,1211.0,851439079
224,2025-04-24,1214.78,1224.66,1210.37,1223.35,770280300
225,2025-04-25,1223.65,1230.72,1220.67,1229.23,854847204
226,2025-04-28,1234.3,1234.3,1222.56,1226.8,675517832
227,2025-04-29,1226.99,1229.1,1222.3,1226.3,669684446
228,2025-05-05,1226.3,1240.05,1226.3,1240.05,591362131
229,2025-05-06,1240.05,1251.02,1240.05,1241.95,772948740
230,2025-05-07,1241.1,1250.79,1240.67,1250.37,759898580
231,2025-05-08,1250.37,1271.44,1250.37,1269.8,803212593
232,2025-05-09,1269.8,1275.59,1264.87,1267.3,746666475
233,2025-05-12,1267.3,1283.86,1267.3,1283.26,895786314
234,2025-05-13,1283.26,1293.43,1283.26,1293.43,942954501
235,2025-05-14,1293.43,1309.88,1293.43,1309.73,1043559901
236,2025-05-15,1309.73,1315.86,1301.61,1313.2,1109645449
237,2025-05-16,1313.2,1316.53,1299.77,1301.39,895132735
238,2025-05-19,1301.39,1306.2,1291.66,1296.29,890348374
239,2025-05-20,1296.29,1316.67,1296.29,1315.15,946119377
240,2025-05-21,1315.15,1331.6,1313.13,1323.05,1058996710
241,2025-05-22,1323.05,1331.93,1312.82,1313.84,1148623454
242,2025-05-23,1313.84,1320.07,1308.62,1314.46,710472639
243,2025-05-26,1314.46,1332.51,1288.86,1332.51,1024346255
244,2025-05-27,1332.51,1339.81,1329.6,1339.81,1115994131
245,2025-05-28,1339.81,1348.05,1337.18,1341.87,959859030
246,2025-05-29,1341.87,1348.31,1335.62,1341.86,924547288
247,2025-05-30,1341.86,1344.32,1331.37,1332.6,974058469
248,2025-06-02,1332.6,1336.3,1322.95,1336.3,960315873
