Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-05 00:00:00+07:00,59331.10546875,59866.22265625,59264.21484375,59397.9921875,3413651,0.0,0.0
2024-06-06 00:00:00+07:00,59464.8828125,60000.0,59397.9921875,59531.7734375,2541313,0.0,0.0
2024-06-07 00:00:00+07:00,59598.6640625,60000.0,59197.32421875,59197.32421875,1928010,0.0,0.0
2024-06-10 00:00:00+07:00,59464.8828125,59665.55078125,58795.98828125,58862.875,4368107,0.0,0.0
2024-06-11 00:00:00+07:00,59063.546875,59130.43359375,58260.87109375,58327.7578125,3606807,0.0,0.0
2024-06-12 00:00:00+07:00,58461.5390625,59665.55078125,58193.98046875,59331.10546875,3363002,0.0,0.0
2024-06-13 00:00:00+07:00,59464.8828125,59598.6640625,59130.43359375,59130.43359375,2578725,0.0,0.0
2024-06-14 00:00:00+07:00,59197.32421875,59598.6640625,58528.4296875,58528.4296875,3710739,0.0,0.0
2024-06-17 00:00:00+07:00,58595.31640625,58729.09765625,58260.87109375,58260.87109375,3533731,0.0,0.0
2024-06-18 00:00:00+07:00,58528.4296875,59197.32421875,58260.87109375,58260.87109375,2109295,0.0,0.0
2024-06-19 00:00:00+07:00,58394.6484375,58528.4296875,57859.53125,57926.421875,3430277,0.0,0.0
2024-06-20 00:00:00+07:00,57926.421875,57926.421875,57257.5234375,57525.08203125,4064821,0.0,0.0
2024-06-21 00:00:00+07:00,57591.97265625,57993.3125,57190.63671875,57525.08203125,2766461,0.0,0.0
2024-06-24 00:00:00+07:00,57525.08203125,58461.5390625,57190.63671875,57190.63671875,3274012,0.0,0.0
2024-06-25 00:00:00+07:00,57324.4140625,57993.3125,57190.63671875,57190.63671875,2371090,0.0,0.0
2024-06-26 00:00:00+07:00,57458.1953125,57725.75390625,56989.96484375,56989.96484375,2581951,0.0,0.0
2024-06-27 00:00:00+07:00,56989.96484375,57525.08203125,56989.96484375,56989.96484375,2202407,0.0,0.0
2024-06-28 00:00:00+07:00,57525.08203125,57525.08203125,56856.1875,56989.96484375,1752812,0.0,0.0
2024-07-01 00:00:00+07:00,57391.3046875,57658.86328125,56989.96484375,57591.97265625,1837848,0.0,0.0
2024-07-02 00:00:00+07:00,57993.3125,59397.9921875,57658.86328125,58996.65625,3790348,0.0,0.0
2024-07-03 00:00:00+07:00,58862.875,59331.10546875,58729.09765625,59197.32421875,3439815,0.0,0.0
2024-07-04 00:00:00+07:00,59264.21484375,60000.0,58862.875,58862.875,4739882,0.0,0.0
2024-07-05 00:00:00+07:00,58929.765625,59665.55078125,58862.875,58862.875,2837151,0.0,0.0
2024-07-08 00:00:00+07:00,58862.875,59331.10546875,58327.7578125,58327.7578125,1874655,0.0,0.0
2024-07-09 00:00:00+07:00,58528.4296875,59130.43359375,57993.3125,58929.765625,2390818,0.0,0.0
2024-07-10 00:00:00+07:00,59063.546875,59665.55078125,58862.875,59264.21484375,47590424,0.0,0.0
2024-07-11 00:00:00+07:00,59264.21484375,59464.8828125,58929.765625,58929.765625,2484848,0.0,0.0
2024-07-12 00:00:00+07:00,58996.65625,59264.21484375,58595.31640625,58595.31640625,2816952,0.0,0.0
2024-07-15 00:00:00+07:00,58595.31640625,59063.546875,58528.4296875,58528.4296875,4209109,0.0,0.0
2024-07-16 00:00:00+07:00,58595.31640625,59264.21484375,58595.31640625,58795.98828125,2488094,0.0,0.0
2024-07-17 00:00:00+07:00,59397.9921875,60200.66796875,58528.4296875,58862.875,7000696,0.0,0.0
2024-07-18 00:00:00+07:00,59063.546875,59397.9921875,58795.98828125,58862.875,2634064,0.0,0.0
2024-07-19 00:00:00+07:00,58862.875,59397.9921875,58528.4296875,58528.4296875,2007959,0.0,0.0
2024-07-22 00:00:00+07:00,58528.4296875,59063.546875,58394.6484375,58662.20703125,2393644,0.0,0.0
2024-07-23 00:00:00+07:00,58729.09765625,59063.546875,58528.4296875,58528.4296875,2407548,0.0,0.0
2024-07-24 00:00:00+07:00,58461.5390625,58929.765625,58461.5390625,58528.4296875,3680241,0.0,0.0
2024-07-25 00:00:00+07:00,58595.31640625,58662.20703125,58327.7578125,58394.6484375,1373905,0.0,0.0
2024-07-26 00:00:00+07:00,58394.6484375,58662.20703125,58327.7578125,58394.6484375,2965781,0.0,0.0
2024-07-29 00:00:00+07:00,58595.31640625,58729.09765625,58394.6484375,58394.6484375,808510,0.0,0.0
2024-07-30 00:00:00+07:00,58394.6484375,59063.546875,58394.6484375,58528.4296875,1494701,0.0,0.0
2024-07-31 00:00:00+07:00,58528.4296875,59665.55078125,58528.4296875,59665.55078125,2860533,0.0,0.0
2024-08-01 00:00:00+07:00,59732.44140625,61137.125,59665.55078125,60668.89453125,7209787,0.0,0.0
2024-08-02 00:00:00+07:00,60468.2265625,60468.2265625,59331.10546875,59331.10546875,2379143,0.0,0.0
2024-08-05 00:00:00+07:00,59197.32421875,59197.32421875,58127.08984375,58127.08984375,4607141,0.0,0.0
2024-08-06 00:00:00+07:00,58127.08984375,58662.20703125,57993.3125,58394.6484375,6388135,0.0,0.0
2024-08-07 00:00:00+07:00,58461.5390625,58662.20703125,58193.98046875,58662.20703125,1215435,0.0,0.0
2024-08-08 00:00:00+07:00,58662.20703125,58662.20703125,58327.7578125,58394.6484375,1813734,0.0,0.0
2024-08-09 00:00:00+07:00,58461.5390625,59063.546875,58461.5390625,58662.20703125,1699366,0.0,0.0
2024-08-12 00:00:00+07:00,59130.43359375,59130.43359375,58394.6484375,58729.09765625,1647938,0.0,0.0
2024-08-13 00:00:00+07:00,58595.31640625,59866.22265625,58595.31640625,59866.22265625,2381385,0.0,0.0
2024-08-14 00:00:00+07:00,59732.44140625,59799.33203125,58729.09765625,58862.875,2231762,0.0,0.0
2024-08-15 00:00:00+07:00,58862.875,59397.9921875,58595.31640625,58595.31640625,1376921,0.0,0.0
