time,Unnamed: 0,open,high,low,close,volume,returns,volatility,volume_sma20,volume_ratio,volume_class,accumulation,distribution,local_min,local_max,rsi,stoch_k,stoch_d,macd,adx,rsi_signal,stoch_signal,macd_signal,volume_signal,swing_signal,swing_strength
2024-07-25,38,60.75,60.84,60.47,60.75,1958885,0.0,0.005844022401275534,3010868.4,0.6506046561184806,Low,False,False,60.29,68.34,44.06410147174401,18.400000000000034,22.13333333333338,-0.09160744105682106,9.67291699007082,0,0,-1,0,-1,Sell
2024-07-26,39,60.56,61.31,60.56,60.94,2976837,0.0031275720164609666,0.005843645730167963,3022956.7,0.9847435128660625,High,False,False,60.29,68.9,46.932011595408156,25.999999999999943,20.933333333333334,-0.0672796317529773,9.18269021923866,0,0,-1,0,-1,Sell
2024-07-29,40,61.31,62.6,61.03,62.23,5785374,0.02116836232359698,0.007339453966628819,3216651.5,1.7985703455907487,Very High,True,False,60.29,68.9,61.401814121220006,77.59999999999991,40.66666666666662,0.03462954689941626,10.512190127176192,0,0,1,1,2,Buy
2024-07-30,41,62.32,63.34,61.95,62.69,6381582,0.007391933151213337,0.007467872130884323,3433481.25,1.8586331292765905,Very High,True,False,60.29,68.9,65.06030436206237,78.68852459016378,60.76284153005454,0.12677538860582946,12.453563321701552,0,0,1,1,2,Buy
2024-07-31,42,63.44,66.68,63.44,66.31,21167413,0.057744456851172465,0.014682006741914496,4425139.45,4.78344541209882,Very High,True,False,60.29,68.9,80.62443376846795,94.20970266040682,83.4994090835235,0.409346193484891,16.035713553707854,-1,-1,1,1,0,Neutral
2024-08-01,43,66.49,66.58,64.92,65.1,8872145,-0.01824762479264075,0.015505861202888502,4734186.8,1.8740589196860589,Very High,False,True,60.29,68.9,69.48289659397399,75.27386541471033,82.72403088842697,0.4872865486016206,19.361995911999422,0,0,1,-1,0,Neutral
2024-08-02,44,64.82,66.58,64.82,66.21,10298482,0.017050691244239635,0.01569959135247474,5039913.3,2.0433847542575783,Very High,True,False,60.29,69.08,73.14867678628289,92.64475743348963,87.37610850286892,0.5798290953971419,22.291648130729463,-1,-1,1,1,0,Neutral
2024-08-05,45,65.75,65.94,63.44,64.27,12162219,-0.029300709862558505,0.017276440428255792,5400703.95,2.2519692085695606,Very High,False,True,60.38,69.08,59.659988697368576,62.28482003129878,76.73448095983291,0.480707357383492,23.075027745206835,0,0,1,-1,0,Neutral
2024-08-06,46,65.1,67.88,64.82,67.33,13505235,0.04761163840049787,0.020095383382533444,5823516.7,2.319085819741875,Very High,True,False,60.47,70.38,69.2819104334824,92.75362318840583,82.56106688439807,0.5846429738870068,24.774087396771876,0,-1,1,1,1,Buy
2024-08-07,47,67.79,68.34,67.05,68.34,10709270,0.015000742611020357,0.019945635062648664,6164743.55,1.7371801297395413,Very High,True,False,60.47,70.57,71.68274169555816,100.0,85.01281440656818,0.678243799139818,26.539554387839466,-1,-1,1,1,0,Neutral
