time,Unnamed: 0,open,high,low,close,volume,returns,volatility,volume_sma20,volume_ratio,volume_class,accumulation,distribution,local_min,local_max,rsi,stoch_k,stoch_d,macd,adx,rsi_signal,stoch_signal,macd_signal,volume_signal,swing_signal,swing_strength
2024-08-06,46,119.17,121.06,118.97,119.97,6748144,0.018593988792664273,0.016894225100689254,5733034.75,1.1770631601352146,High,True,False,116.59,130.59,37.79102174188693,24.316546762589887,15.92084185126555,-1.0349248130740594,25.090628527941757,0,0,-1,1,0,Neutral
2024-08-07,47,120.17,121.16,119.37,121.16,2832328,0.009919146453279959,0.016637500617431987,5559177.65,0.5094868662813824,Very Low,False,False,116.59,131.59,40.530801358313084,34.85888634630052,22.117585061226436,-0.9019876319987044,25.50863161598733,0,0,-1,0,-1,Sell
2024-08-08,48,120.76,121.56,120.07,120.56,2663832,-0.0049521294156487095,0.01662332013766605,5349510.3,0.49795810281924313,Very Low,False,False,116.59,132.88,39.5841866248275,30.28222730739896,29.819220138763125,-0.7985655617412335,25.72192380255385,0,0,-1,0,-1,Sell
2024-08-09,49,121.56,126.02,121.16,126.02,5511755,0.04528865295288642,0.019913780896658406,5446978.3,1.01189222655798,High,True,False,116.59,133.57,50.83681877802642,71.92982456140354,45.69031273836767,-0.3305094117780003,24.23736182037921,0,0,-1,1,0,Neutral
2024-08-12,50,126.02,129.3,125.33,129.1,6204408,0.024440564989684166,0.020737452590175426,5603452.0,1.1072474610293797,High,True,False,116.59,133.57,55.83409531985907,95.42334096109843,65.87846427663364,0.1904232963201673,23.103740476609005,0,0,1,1,2,Buy
2024-08-13,51,128.81,129.3,127.12,128.81,4110939,-0.0022463206816421,0.020585203280072826,5608614.3,0.7329687477350689,Low,False,False,116.59,133.57,55.26449324456265,93.21128909229606,86.85481820493267,0.5016903130326495,22.051092085965244,0,-1,1,0,0,Neutral
2024-08-14,52,129.8,130.59,128.61,128.61,2869469,-0.001552674481794858,0.020310025001792277,5403076.8,0.5310805502524043,Very Low,False,False,116.59,133.57,54.848911203877776,85.85714285714292,91.4972576368458,0.6698259409622629,21.43145504468284,0,-1,1,0,0,Neutral
2024-08-15,53,128.21,128.61,127.32,127.81,2266445,-0.006220356115387737,0.01914391043355096,4974960.4,0.4555704604201472,Very Low,False,False,116.59,133.57,53.12792223924899,80.14285714285714,86.40376303076538,0.6996183727696524,20.405804918065694,0,-1,1,0,0,Neutral
2024-08-16,54,128.21,130.1,128.21,129.7,5109223,0.01478757530709629,0.019039940873754498,4901371.45,1.0424068145253509,High,True,False,116.59,133.57,56.593098725974066,93.64285714285704,86.54761904761904,0.811213144775425,19.882790690213003,0,-1,1,1,1,Buy
2024-08-19,55,130.2,130.49,129.1,129.6,2508560,-0.0007710100231302919,0.018628874817428594,4714678.1,0.5320745015444427,Very Low,False,False,116.59,133.97,56.3557035397322,92.92857142857136,88.90476190476186,0.8393839866470694,19.508310124116917,0,-1,1,0,0,Neutral
2024-08-20,56,129.8,131.59,129.8,130.59,3753490,0.007638888888888973,0.01855812994821362,4636162.35,0.8096114235516365,Normal,False,False,118.97,133.97,58.22403860707794,93.33333333333333,93.30158730158723,0.8814376908854837,19.475114972241183,0,-1,1,0,0,Neutral
2024-08-21,57,129.7,132.88,129.7,132.58,6137230,0.015238532812619665,0.01877473910852396,4734981.8,1.2961464814922836,Very High,True,False,119.37,133.97,61.76701336611734,98.15837937384909,94.8067613785846,0.991797068656632,19.797993985877913,0,-1,1,1,1,Buy
2024-08-22,58,133.08,133.57,132.58,132.88,3032995,0.0022627847337455265,0.018598734185762217,4758177.85,0.6374278338503048,Low,False,False,120.07,133.97,62.286284035872875,95.93639575971731,95.80936948896658,1.0290715403630837,20.282580831185662,0,-1,1,0,0,Neutral
2024-08-23,59,132.78,132.78,131.49,132.18,3064441,-0.005267910897049921,0.018049801306256018,4713431.8,0.6501507033580076,Low,False,False,121.16,133.97,60.23070132345775,90.47945205479462,94.85807572945367,0.9524206934201682,20.237693540757515,0,-1,1,0,0,Neutral
2024-08-26,60,132.38,132.58,130.59,130.59,2598875,-0.012029051293690474,0.018264246711407788,4599982.6,0.564974963166165,Very Low,False,False,125.33,133.97,55.73158044663299,79.01408450704231,88.47664410718475,0.7494133476914063,19.799368336910934,0,0,1,0,1,Buy
2024-08-27,61,130.59,131.69,129.5,131.59,2346895,0.007657554177195713,0.018195980066495452,4598171.05,0.5103974981530972,Very Low,False,False,127.12,133.97,57.86342966253444,85.3333333333334,84.94228996505677,0.6414298616502644,18.92718497227612,0,-1,1,0,0,Neutral
2024-08-28,62,132.08,133.57,131.98,132.38,2721387,0.0060034957063606065,0.01820937918264119,4590480.85,0.5928326658851001,Low,False,False,127.32,133.97,59.5218510343296,90.41095890410962,84.91945891482844,0.5838025049114306,18.75000217017097,0,-1,1,0,0,Neutral
2024-08-29,63,131.88,132.88,131.29,132.78,2098979,0.003021604471974637,0.01663476251034128,4350229.05,0.4824985020041646,Very Low,False,False,127.32,133.97,60.37230746648915,90.41262135922338,88.71897119888881,0.5345388228352237,18.281857205677046,0,-1,1,0,0,Neutral
2024-08-30,64,132.58,133.97,132.08,133.87,3327420,0.0082090676306672,0.016201969912965544,4017849.3,0.828159483233978,Normal,False,False,128.21,133.97,62.67373423273826,98.54014598540154,93.12124208291152,0.5359156795559274,18.213851985239256,0,-1,1,0,0,Neutral
2024-09-04,65,132.08,132.08,130.59,132.08,4547807,-0.01337118099648904,0.013611558423272472,3722731.1,1.2216318820341334,High,False,False,128.71,133.97,56.83613679855479,71.57894736842128,86.84390490434873,0.3839445357866227,17.486516450633335,0,0,1,0,1,Buy
2024-09-05,66,132.08,132.08,128.81,129.7,8071651,-0.018019382192610678,0.014251962285082194,3788906.45,2.130337897363499,Very High,False,True,128.71,134.27,50.14792323104623,35.78947368421043,68.63618901267775,0.10529690571796446,16.377802820130608,0,0,1,-1,0,Neutral
2024-09-06,67,129.6,131.98,129.4,131.19,3829410,0.011488049344641649,0.01429051162458491,3838760.55,0.9975641747178006,High,False,False,128.71,134.86,53.812345274173545,51.736111111111015,53.03484405458091,0.008592443406644668,15.348283020378076,0,0,1,0,1,Buy
2024-09-09,68,129.9,130.99,129.2,130.39,2891093,-0.006098025764158965,0.014330871524076113,3850123.6,0.7509091396442441,Low,False,False,128.71,136.05,51.618451451151856,30.620155038759403,39.38191327802695,-0.11516619252739435,14.475724711843958,0,0,-1,0,-1,Sell
2024-09-10,69,130.1,130.1,128.71,129.1,4203583,-0.009893396732878257,0.010859551909770013,3784715.0,1.1106735910101553,High,False,True,128.71,136.05,48.20561321510351,7.414448669201274,29.92357160635723,-0.2804023963867601,13.876353621912648,0,0,-1,-1,-2,Sell
2024-09-11,70,129.1,130.39,128.9,129.7,3196732,0.004647560030983655,0.009446169621541827,3634331.2,0.8795929220760067,Normal,False,False,128.71,136.05,49.86592615266112,18.821292775665064,18.951965494541913,-0.3417195030252045,13.175416028301738,0,1,-1,0,0,Neutral
2024-09-12,71,130.1,131.59,130.1,131.39,4124400,0.01303006939090201,0.009840999919354245,3635004.25,1.1346341617069635,High,True,False,128.71,136.05,54.30876248519365,50.950570342205,25.728770595690445,-0.2643476872899224,12.525817191003922,0,0,-1,1,0,Neutral
2024-09-13,72,131.29,132.48,131.09,132.08,3191984,0.005251541213182387,0.009864306425112409,3651130.0,0.8742455075551953,Normal,False,False,128.71,136.05,56.02235044515322,64.06844106463898,44.61343472750301,-0.16731946225972572,12.325698316427907,0,0,-1,0,-1,Sell
2024-09-16,73,130.89,132.08,130.2,130.2,1921844,-0.014233797698364858,0.010340451658439418,3633899.95,0.5288654135896064,Very Low,False,False,128.71,136.05,50.46857903679897,28.326996197718312,47.782002534854094,-0.2266874016906848,11.672897888909239,0,0,-1,0,-1,Sell
2024-09-17,74,130.29,131.98,130.29,131.98,2656869,0.01367127496159748,0.01026472148801822,3511282.25,0.7566663147059739,Low,False,False,128.71,136.05,55.0156806982644,62.1673003802279,51.520912547528404,-0.14687994560760176,11.06672606335619,0,0,-1,0,-1,Sell
2024-09-18,75,132.48,134.27,131.98,133.67,5390349,0.01280497045006812,0.010590595387641608,3655371.7,1.4746377228887557,Very High,True,False,128.71,136.05,58.875816232863016,89.20863309352478,59.900976557157,0.010567492748003393,11.547780981384678,0,0,1,1,2,Buy
2024-09-19,76,134.07,134.86,133.37,134.27,5162767,0.004488666118052098,0.01051924928495256,3725835.55,1.3856669009452123,Very High,True,False,128.71,136.05,60.18219159785642,90.40650406504061,80.59414584626444,0.13883917395261924,12.23051180074648,0,-1,1,1,1,Buy
2024-09-20,77,135.36,136.05,134.07,134.37,3728818,0.0007447680047665273,0.010005546781910043,3605414.95,1.034227142149061,High,False,False,128.71,136.05,60.40793355891756,77.11171662125332,85.57561792660624,0.2098745678451457,13.317041653096581,0,0,1,0,1,Buy
2024-09-23,78,134.96,134.96,132.48,133.08,2449563,-0.009600357222594225,0.010257639168734184,3576243.35,0.6849542271780806,Low,False,False,128.71,136.05,55.997531168594726,59.53678474114445,75.68500180914613,0.15212667367342014,13.383003811170271,0,0,1,0,1,Buy
2024-09-24,79,133.08,133.77,132.78,133.57,2017214,0.0036819957920046775,0.010205062766895945,3523882.0,0.5724408479058039,Very Low,False,False,128.71,136.05,57.27359283715988,66.21253405994527,67.62034514078103,0.12993586366030585,13.444254386524412,0,0,1,0,1,Buy
2024-09-25,80,133.37,133.87,132.68,133.87,4486319,0.002246013326345775,0.009767097691574623,3618254.2,1.2399126075774334,High,True,False,128.9,136.05,58.075225152621876,70.2997275204359,65.34968210717521,0.11877331783014022,13.50112992078183,0,0,1,1,2,Buy
2024-09-26,81,134.07,134.07,132.98,133.37,2821536,-0.00373496675879581,0.0097080097902992,3641986.25,0.7747245064420548,Low,False,False,130.1,136.05,56.18323439001082,63.48773841961845,66.66666666666653,0.06378339396371202,13.652036020731456,0,0,1,0,1,Buy
2024-09-27,82,133.37,133.47,132.58,133.27,3358474,-0.0007497938067031473,0.009631599193324132,3673840.6,0.9141588777694928,Normal,False,False,130.2,141.02,55.79175150136795,62.12534059945504,65.30426884650313,0.009587671567301337,13.516832680355998,0,0,1,0,1,Buy
2024-09-30,83,133.27,133.57,132.08,133.57,3037449,0.00225106925789742,0.00962200962885567,3720764.1,0.8163508672855664,Normal,False,False,130.2,141.81,56.765051956343164,65.3146853146851,63.64258811125287,-0.015764018127550905,13.048396271067412,0,0,-1,0,-1,Sell
2024-10-01,84,133.77,135.26,133.77,134.96,4732079,0.010406528412068683,0.009728543288190146,3790997.05,1.2482412773177969,High,True,False,130.29,141.81,61.044525494063215,81.68067226890756,69.70689939434924,0.04788933348598112,13.512005074298306,0,0,1,1,2,Buy
2024-10-02,85,133.67,134.96,133.67,134.47,1725815,-0.0036307053941909695,0.009231292607423724,3649897.45,0.4728393122387589,Very Low,False,False,131.98,141.81,58.83373402637397,72.99145299145289,73.32893685834851,0.043906149348388546,13.86955906603599,0,0,1,0,1,Buy
2024-10-03,86,134.47,135.16,133.08,133.08,2306560,-0.010336878114077352,0.008534493720682783,3361642.9,0.6861406962649126,Low,False,False,132.08,141.81,52.972914733492225,49.23076923076945,67.9676314970433,-0.05979746839774336,13.765739616634708,0,0,-1,0,-1,Sell
2024-10-04,87,133.37,133.87,132.58,133.17,1473158,0.0006762849413883831,0.008192203931041676,3243830.3,0.45414151288986976,Very Low,False,False,132.08,141.81,53.29731867775952,49.99999999999975,57.40740740740737,-0.12598117404309916,13.308983113779187,0,0,-1,0,-1,Sell
2024-10-07,88,133.27,133.97,132.68,133.17,1336595,0.0,0.008034661259164907,3166105.4,0.42215745565514023,Very Low,False,False,132.08,141.81,53.29731867775952,29.238329238329026,42.82303282303275,-0.17063511961642486,12.948192741003144,0,0,-1,0,-1,Sell
2024-10-08,89,133.17,134.17,132.68,132.88,2114750,-0.002177667642862424,0.007656050055704012,3061663.75,0.6907192208811304,Low,False,False,132.08,141.81,51.95790553793969,20.15113350125902,33.129820913195935,-0.21757200561684498,12.745563277542008,0,0,-1,0,-1,Sell
2024-10-09,90,133.37,134.86,133.37,134.47,2626409,0.011965683323299281,0.00798368373843748,3033147.6,0.8659021407332765,Normal,False,False,132.08,141.81,58.16555289657591,60.20151133501227,36.530324691533444,-0.14300618673711418,13.005700601026124,0,0,-1,0,-1,Sell
2024-10-10,91,134.86,141.02,134.86,140.72,9980507,0.04647876849854993,0.012612979256160478,3325952.95,3.0007962078958452,Very High,True,False,131.69,141.81,72.9573717435694,96.64429530201329,58.99898004609486,0.3015225636401824,15.646070917527636,-1,0,1,1,1,Buy
2024-10-11,92,141.02,141.81,138.64,138.64,3824418,-0.014781125639568016,0.013246909072122002,3357574.65,1.139041837833747,High,False,True,131.69,141.81,64.75182439058648,67.42034943473773,74.75538535725444,0.4223456099479721,18.28565907549676,0,0,1,-1,0,Neutral
2024-10-14,93,140.13,140.33,136.15,136.65,5616349,-0.014353721869590164,0.013254911072323206,3542299.9,1.5855091772438579,Very High,False,True,131.69,141.81,58.027527687398155,46.968139773895146,70.34426150354874,0.3387234270953321,19.08653462897893,0,0,1,-1,0,Neutral
2024-10-15,94,136.65,137.64,135.66,136.05,2869640,-0.004390779363336983,0.013067891578897137,3552938.45,0.8076807522517031,Normal,False,False,131.69,141.81,56.134708254739984,40.80164439876673,51.73004453579987,0.21927708187093953,19.54266180591526,0,0,1,0,1,Buy
2024-10-16,95,135.46,136.15,135.06,135.36,2762322,-0.0050716648291069255,0.012870993404833114,3421537.1,0.8073336396089348,Normal,False,False,131.69,141.81,53.95504355995398,33.71017471736901,40.4933196300103,0.07739505392533852,19.613285427601944,0,0,1,0,1,Buy
2024-10-17,96,135.56,136.15,134.57,136.05,2584896,0.0050975177304963815,0.012881128103743339,3292643.55,0.7850518772370608,Low,False,False,131.69,141.81,55.803179573914136,40.80164439876673,38.43782117163416,0.016780442140369,19.39067677923911,0,0,1,0,1,Buy
2024-10-18,97,136.45,136.85,135.66,136.05,2175065,0.0,0.012882178061530513,3214955.9,0.6765458275804033,Low,False,False,131.69,141.81,55.803179573914136,37.594799566630584,37.368872894255446,-0.03379224355208277,19.476085741103102,0,0,-1,0,-1,Sell
2024-10-21,98,136.05,136.75,134.57,134.57,2688428,-0.01087835354649036,0.012938998430338137,3226899.15,0.8331304683011244,Normal,False,False,131.69,141.81,50.73723269725542,21.56013001083405,33.31885799207713,-0.16979286385439796,18.90168260112592,0,0,-1,0,-1,Sell
2024-10-22,99,134.76,134.76,132.08,132.18,6022016,-0.017760273463624743,0.013547276738922235,3427139.25,1.7571553300613625,Very High,False,True,131.69,141.81,43.819139614035905,1.0277492291880208,20.06089293555089,-0.4098957631012248,17.987147856501846,0,0,-1,-1,-2,Sell
2024-10-23,100,131.98,133.87,131.69,133.27,3019672,0.008246330761083387,0.013675659043103377,3353806.9,0.9003714554943518,Normal,False,False,131.39,141.81,47.345360770081165,15.61264822134399,12.733509153788694,-0.4796416578214855,17.31133674047825,0,1,-1,0,0,Neutral
2024-10-24,101,133.27,133.37,132.88,133.37,2281798,0.000750356419299214,0.013650307816645753,3326820.0,0.6858796087555082,Low,False,False,131.39,141.81,47.66987304915204,16.600790513834053,11.080395988122026,-0.5010411742370112,16.68379784702777,0,1,-1,0,0,Neutral
2024-10-25,102,133.37,133.67,132.68,133.08,1843711,-0.002174402039439083,0.013658619084559018,3251081.85,0.5671069155026042,Very Low,False,False,131.39,141.81,46.76966796582056,13.735177865612789,15.31620553359695,-0.5147632340471844,15.926327694801888,0,1,-1,0,0,Neutral
2024-10-28,103,133.17,134.07,132.68,133.97,1509996,0.006687706642620972,0.013732659732902676,3174709.2,0.4756328548139149,Very Low,False,False,131.39,140.33,49.896755293738515,22.529644268774703,17.62187088274052,-0.4464757869031848,14.98537923664976,0,0,-1,0,-1,Sell
2024-10-29,104,134.47,134.57,133.87,134.47,2462885,0.0037321788460102923,0.013552454863517825,3061249.5,0.8045358602753548,Low,False,False,131.39,138.54,51.61641899442484,27.470355731225297,21.2450592885376,-0.35423739066517834,14.01559742330808,0,0,-1,0,-1,Sell
2024-10-30,105,134.47,134.96,134.27,134.96,1713550,0.0036439354502864063,0.013550216779145944,3060636.25,0.5598672498242808,Very Low,False,False,131.39,138.54,53.30776737475374,32.31225296442697,27.437417654808996,-0.25165309065954666,13.346780146045798,0,0,-1,0,-1,Sell
2024-10-31,106,134.96,135.06,134.37,134.96,1244928,0.0,0.013319616048135733,3007554.65,0.4139336254455094,Very Low,False,False,131.39,138.54,53.30776737475373,37.84722222222228,32.54327697262485,-0.1786589040975301,12.78705226319533,0,0,-1,0,-1,Sell
2024-11-01,107,134.07,134.07,132.68,133.67,2676189,-0.009558387670421054,0.01351910586190726,3067706.2,0.872374610058812,Normal,False,False,131.39,138.93,48.16678922832766,33.27731092436964,34.47892870367297,-0.20995528980630418,12.541127164020368,0,0,-1,0,-1,Sell
2024-11-04,108,133.67,133.67,131.78,131.88,3188263,-0.01339118725218813,0.013860626384901195,3160289.6,1.008851530568591,High,False,True,131.39,138.93,42.09967696051166,3.6821705426356175,24.935567896409186,-0.33640867885041104,12.796554276336243,0,0,-1,-1,-2,Sell
2024-11-05,109,132.08,133.08,131.39,131.69,1663185,-0.0014407036700030407,0.013856621700350532,3137711.35,0.5300630983790143,Very Low,False,False,131.39,138.93,41.502105676988165,5.494505494505694,14.151328987170322,-0.4130007329437205,13.235598210962028,0,1,-1,0,0,Neutral
