time,volume,volume_sma20,volume_ratio,volume_class,accumulation,distribution
2024-10-10,1326569,1374146.4,0.9653767604383348,Normal,False,False
2024-10-11,1084336,1347074.5,0.8049562217976808,Low,False,False
2024-10-14,931995,1357227.95,0.6866901024253148,Low,False,False
2024-10-15,1431969,1380233.45,1.0374831880795239,Normal,False,False
2024-10-16,1293521,1358790.15,0.9519652464363243,Normal,False,False
2024-10-17,1286287,1355759.3,0.9487576445169876,Normal,False,False
2024-10-18,1164056,1304876.0,0.8920816997170612,Normal,False,False
2024-10-21,1425147,1341238.6,1.0625603826194683,High,False,True
2024-10-22,1260601,1378079.15,0.9147522477210399,Normal,False,False
2024-10-23,750353,1285371.4,0.5837635721473187,Very Low,False,False
2024-10-24,756579,1232197.65,0.6140078257737305,Very Low,False,False
2024-10-25,997728,1228425.65,0.8122005593093893,Low,False,False
2024-10-28,1106555,1219835.9,0.9071343120824695,Normal,False,False
2024-10-29,1298643,1198475.65,1.0835789613247462,High,False,False
2024-10-30,627682,1160828.7,0.5407188847071063,Very Low,False,False
2024-10-31,2892451,1220412.05,2.3700609970214566,Very High,True,False
2024-11-01,1732251,1263999.85,1.3704519031390707,Very High,False,True
2024-11-04,1856395,1326224.9,1.3997588191867005,Very High,False,True
2024-11-05,1084183,1324208.3,0.8187405259429351,Low,False,False
2024-11-06,1417991,1286264.6,1.1024100328968083,High,True,False
2024-11-07,1420301,1290951.2,1.1001972808886966,High,False,False
2024-11-08,1381249,1305796.85,1.0577824567427927,High,False,True
2024-11-11,1874368,1352915.5,1.3854287278104214,Very High,False,True
2024-11-12,1337197,1348176.9,0.9918557423732747,Normal,False,False
2024-11-13,1332711,1350136.4,0.9870936003206788,Normal,False,False
2024-11-14,1720202,1371832.15,1.2539449523762802,High,False,False
2024-11-15,1509691,1389113.9,1.0868014494707743,High,False,True
2024-11-18,1876350,1411674.05,1.3291666018795203,High,False,True
2024-11-19,1577896,1427538.8,1.1053261739715936,High,False,True
2024-11-20,1641687,1472105.5,1.1151965670938666,High,True,False
2024-11-21,1461608,1507356.95,0.969649557790542,Normal,False,False
2024-11-22,1730814,1544011.25,1.1209853555147347,High,False,False
2024-11-25,1814963,1579431.65,1.1491241168935675,High,True,False
2024-11-26,1760827,1602540.85,1.0987719907420768,High,True,False
2024-11-27,1048309,1623572.2,0.6456805555059393,Low,False,False
2024-11-28,1290948,1543497.05,0.8363786636326904,Normal,False,False
2024-11-29,1011316,1507450.3,0.6708785025947456,Low,False,False
2024-12-02,1575332,1493397.15,1.0548647424430937,High,False,False
2024-12-03,2447450,1561560.5,1.5673103923927378,Very High,False,True
2024-12-04,1205482,1550935.05,0.7772614333527378,Low,False,False
2024-12-05,2334456,1596642.8,1.4621028573203725,Very High,True,False
2024-12-06,1702183,1612689.5,1.0554933234202863,High,True,False
2024-12-09,1958838,1616913.0,1.211467778414794,High,True,False
