time,Unnamed: 0,open,high,low,close,volume,returns,volatility,volume_sma20,volume_ratio,volume_class,accumulation,distribution,local_min,local_max,rsi,stoch_k,stoch_d,macd,adx,rsi_signal,stoch_signal,macd_signal,volume_signal,swing_signal,swing_strength
2024-07-22,35,58.53,59.06,58.39,58.66,1463116,0.0022210832051938745,0.007518756795362395,1717548.15,0.8518631631957451,Normal,False,False,57.99,61.14,51.43202756824592,30.316742081447707,40.94138743292678,0.011392575724574652,20.81113597845314,0,0,1,0,1,Buy
2024-07-23,36,58.73,59.06,58.53,58.53,1412799,-0.002216160927378086,0.007555110394757873,1709799.15,0.826295299070654,Normal,False,False,57.99,61.14,49.467178770316394,24.434389140271445,29.667699908552084,-0.0043001815678365,20.48249149513394,0,0,-1,0,-1,Sell
2024-07-24,37,58.46,58.93,58.46,58.53,1477891,0.0,0.007481136510657568,1698195.2,0.8702715683096973,Normal,False,False,57.99,61.14,49.467178770316394,24.434389140271445,26.395173453996865,-0.01461498592887657,20.025023671632653,0,0,-1,0,-1,Sell
2024-07-25,38,58.6,58.66,58.33,58.39,882334,-0.002391935759439634,0.0075230316235648555,1671057.9,0.5280092329535679,Very Low,False,False,57.99,61.14,47.21437291630642,18.099547511312146,22.32277526395168,-0.029919436917018344,19.311808551958517,0,0,-1,0,-1,Sell
2024-07-26,39,58.39,58.66,58.33,58.39,904427,0.0,0.0075230316235648555,1660575.0,0.5446468843623443,Very Low,False,False,57.99,61.14,47.21437291630642,18.099547511312146,20.21116138763191,-0.03854635175201702,18.649537369403962,0,0,-1,0,-1,Sell
2024-07-29,40,58.6,58.73,58.39,58.39,454233,0.0,0.007200391865465956,1624245.85,0.2796577870277458,Very Low,False,False,57.99,61.14,47.21437291630642,3.208556149732734,13.13588372411901,-0.04244782422787166,18.17353683784425,0,1,-1,0,0,Neutral
2024-07-30,41,58.39,59.06,58.39,58.53,978889,0.002397670834046961,0.004579971628266979,1551773.45,0.6308195310339921,Low,False,False,57.99,61.14,50.05523807925056,10.695187165775527,10.667763608940135,-0.03415173923378972,18.353506188114192,0,1,-1,0,0,Neutral
2024-07-31,42,58.53,59.67,58.53,59.67,1865641,0.019477191184008147,0.00634955508212544,1532423.75,1.2174445873734339,High,True,False,57.99,61.14,66.06899315075923,71.6577540106952,28.520499108734487,0.045250146532034255,19.452699632786413,0,0,1,1,2,Buy
2024-08-01,43,59.73,61.14,59.67,60.67,4807705,0.01675884028825214,0.007144825966724834,1619673.05,2.9683182047142167,Very High,True,False,57.99,61.14,73.95709477361447,83.27402135231323,55.20898750959466,0.1560197854444883,21.889573111603955,-1,0,1,1,1,Buy
2024-08-02,44,60.47,60.47,59.33,59.33,1512887,-0.022086698533047677,0.008889269975983554,1602858.65,0.9438680073255369,Normal,False,False,57.99,61.14,55.378706358618544,35.58718861209962,63.506321325036005,0.13095446284102336,23.391506505371712,0,0,1,0,1,Buy
2024-08-05,45,59.2,59.2,58.13,58.13,3063084,-0.020225855385133884,0.00982167807598298,1698734.75,1.8031561431235807,Very High,False,True,57.99,61.14,44.57884582982106,0.0,39.620403321470945,0.03070038477354589,22.65628075947498,0,0,1,-1,0,Neutral
2024-08-06,46,58.13,58.66,57.99,58.39,1654296,0.004472733528298578,0.009580371041157618,1703890.95,0.9708931196565133,Normal,False,False,57.99,61.14,46.990982338648706,12.698412698412659,16.09520043683742,-0.018321247349382452,21.76721290359963,0,1,-1,0,0,Neutral
2024-08-07,47,58.46,58.66,58.19,58.66,714053,0.00462407946566179,0.009550557782318133,1653320.7,0.43189019529000033,Very Low,False,False,57.99,61.14,49.45140924684552,21.26984126984111,11.322751322751252,-0.03198164546449106,20.94164989457252,0,0,-1,0,-1,Sell
2024-08-08,48,58.66,58.66,58.33,58.39,962297,-0.004602795772246759,0.009525803141173236,1629093.5,0.590694763682993,Very Low,False,False,57.99,62.21,47.09722363241916,12.698412698412659,15.555555555555472,-0.057150852344813305,20.175055671904488,0,1,-1,0,0,Neutral
2024-08-09,49,58.46,59.06,58.46,58.66,1137871,0.00462407946566179,0.009507340285936892,1617255.2,0.7035815992429643,Low,False,False,57.99,62.34,49.67717616567501,21.26984126984111,18.412698412698287,-0.053622349367232314,19.999010386606283,0,0,-1,0,-1,Sell
2024-08-12,50,59.13,59.13,58.39,58.73,1061597,0.0011933174224343368,0.009505297254467998,1611630.85,0.6587097783589834,Low,False,False,57.99,62.34,50.353171534252766,23.49206349206334,19.153439153439034,-0.04493296435703763,19.835539764543665,0,0,-1,0,-1,Sell
2024-08-13,51,58.6,59.87,58.6,59.87,1593947,0.01941086327260355,0.010399629024256325,1614555.9,0.9872355611843481,Normal,False,False,57.99,62.34,59.81957019244321,59.68253968253956,34.81481481481467,0.034922961207212486,20.577151911007523,0,0,1,0,1,Buy
2024-08-14,52,59.73,59.8,58.73,58.86,1494847,-0.016869884750292274,0.011136850546179439,1521036.2,0.982782000849158,Normal,False,False,57.99,62.34,50.61194714300044,27.61904761904755,36.93121693121682,0.01791094239124298,21.26579176129539,0,0,1,0,1,Buy
2024-08-15,53,58.86,59.4,58.6,58.6,922035,-0.004417261297995245,0.011181792501988303,1484453.6,0.6211275313691179,Very Low,False,False,57.99,62.34,48.54063132745938,19.365079365079357,35.555555555555486,-0.011101803978422656,21.62585272062073,0,0,-1,0,-1,Sell
2024-08-16,54,58.86,59.47,58.86,58.93,1371799,0.005631399317406194,0.011176149874697425,1486787.4,0.9226598234555929,Normal,False,False,57.99,62.34,51.26674505706871,29.84126984126978,25.608465608465554,-0.008437752870670431,22.050312327275094,0,0,-1,0,-1,Sell
2024-08-19,55,59.4,59.73,59.06,59.4,1656591,0.007975564228746013,0.011298898265269459,1496461.15,1.107005684711561,High,False,False,57.99,62.34,54.92897455834016,44.761904761904674,31.322751322751262,0.02289475153321452,22.776043731523792,0,0,1,0,1,Buy
2024-08-20,56,59.47,60.74,59.47,60.74,3387268,0.022558922558922667,0.012279340431782455,1595184.6,2.1234332377581877,Very High,True,False,57.99,62.34,63.37874617286188,87.30158730158735,53.968253968253926,0.12602277115901703,24.473717052427,0,0,1,1,2,Buy
2024-08-21,57,60.74,62.21,60.47,62.07,2751625,0.021896608495225456,0.013050473033296758,1658871.3,1.658733260380115,Very High,True,False,58.19,62.34,69.49223883630754,96.68246445497628,76.24865217282276,0.2678192795904597,27.00055152032289,0,0,1,1,2,Buy
2024-08-22,58,62.14,62.34,61.61,61.81,1416616,-0.004188819075237604,0.01309580786349228,1685585.4,0.840429680987982,Normal,False,False,58.33,62.34,67.13285975729889,87.81609195402297,90.60004790352885,0.3243387406100149,29.413309418237482,0,-1,1,0,0,Neutral
2024-08-23,59,61.87,62.07,60.54,61.81,1078085,0.0,0.01309580786349228,1694268.3,0.63631303259348,Low,False,False,58.39,62.34,67.13285975729889,87.81609195402297,90.77154945434073,0.3402987158578908,29.697920730912625,0,-1,1,0,0,Neutral
2024-08-26,60,61.61,61.94,61.27,61.54,1569224,-0.004368225206277332,0.013183406027171869,1750017.85,0.8966902823305487,Normal,False,False,58.39,62.34,64.49560943347971,80.72289156626498,85.4516918247703,0.31199376407722057,29.962202664110972,0,-1,1,0,0,Neutral
2024-08-27,61,61.54,61.61,60.8,61.2,902760,-0.0055248618784530246,0.013311782820445336,1746211.4,0.5169820790312101,Very Low,False,False,58.6,62.34,61.23345293103351,71.57107231920202,80.03668527982997,0.25224987256784615,29.446938145647547,0,0,1,0,1,Buy
2024-08-28,62,61.34,61.47,60.94,60.94,1032939,-0.004248366013071991,0.012747244360894737,1704576.3,0.6059799141874729,Very Low,False,False,58.6,62.34,58.78484564103002,64.55696202531634,72.2836419702611,0.18046302084594124,28.968478235645794,0,0,1,0,1,Buy
2024-08-29,63,60.87,61.81,60.87,61.2,1497431,0.00426649163111259,0.012237009372147414,1539062.6,0.9729500281535006,Normal,False,False,58.6,62.34,60.48645951046549,71.13924050632912,69.08909161694915,0.13766493381990563,28.870571186582346,0,0,1,0,1,Buy
2024-08-30,64,61.2,61.74,61.2,61.34,1671053,0.002287581699346397,0.011021937814947117,1546970.9,1.0802097182306403,High,True,False,58.86,62.34,61.410337119425705,73.26203208556151,69.65274487240231,0.10730810345288522,28.77965749816629,0,0,1,1,2,Buy
2024-09-04,65,60.94,60.94,60.4,60.87,1014236,-0.00766221062927952,0.010017280141064847,1444528.5,0.7021225264852857,Low,False,False,58.86,62.34,56.623794081296964,60.69518716577526,68.36548658588862,0.047167215139926166,27.362334212665736,0,0,1,0,1,Buy
2024-09-05,66,60.6,60.94,60.27,60.27,1185511,-0.009857072449482418,0.010364149840208298,1421089.25,0.8342269846879778,Normal,False,False,58.86,62.34,51.14344136965113,44.652406417112324,59.53654188948303,-0.0368928588575409,25.852072777045485,0,0,-1,0,-1,Sell
2024-09-06,67,60.33,60.74,60.07,60.33,785854,0.0009955201592830587,0.010340831495496965,1424679.3,0.5516006304015226,Very Low,False,False,58.86,62.34,51.64742201895773,42.24137931034475,49.1963242977441,-0.08933470266114185,24.148458472695904,0,0,-1,0,-1,Sell
2024-09-09,68,60.27,60.33,59.67,60.33,703748,0.0,0.010249733196791129,1411751.85,0.49849270606587126,Very Low,False,False,58.86,62.34,51.64742201895773,38.719512195121816,41.871099307526286,-0.1228352121890518,22.854565520283536,0,0,-1,0,-1,Sell
2024-09-10,69,60.27,60.33,59.53,59.53,1193581,-0.013260401127134003,0.010747886446636884,1414537.35,0.8437960298467905,Normal,False,False,58.86,62.07,44.5422973149079,2.0905923344948496,27.683827946653793,-0.19348167303970132,21.846642297931176,0,0,-1,0,-1,Sell
2024-09-11,70,59.26,59.53,58.86,59.13,1029054,-0.006719301192675942,0.010877150910644822,1412910.2,0.7283222953588983,Low,False,False,58.86,61.94,41.47033892635603,7.758620689655253,16.18957507309063,-0.2577390429300144,21.75412125180404,0,1,-1,0,0,Neutral
2024-09-12,71,59.2,60.27,59.13,59.87,1610394,0.012514797902925645,0.010338606750831291,1413732.55,1.1391079592812656,High,True,False,58.86,62.21,48.54100644253266,29.022988505747037,12.957400509965703,-0.24128380070749977,20.519740120046162,0,0,-1,1,0,Neutral
2024-09-13,72,60.07,60.33,59.6,60.13,1625774,0.00434274260898615,0.009570989957928594,1420278.9,1.1446864415151137,High,True,False,58.86,62.74,50.790375761089926,39.563862928348996,25.448490707917085,-0.2051846119080894,19.287622594836055,0,0,-1,1,0,Neutral
2024-09-16,73,59.93,60.2,59.4,59.47,728926,-0.010976218193913256,0.009877841606585131,1410623.45,0.516740310817887,Very Low,False,False,58.86,62.74,45.36895041031145,19.805194805194798,29.46401541309693,-0.21690995056583934,18.417709117058063,0,0,-1,0,-1,Sell
2024-09-17,74,59.53,60.54,59.26,60.54,971859,0.017992265007566788,0.010560279312879783,1390626.45,0.69886417017309,Low,False,False,58.86,62.74,53.9507629066249,56.949152542372815,38.772736758638864,-0.14709717483276896,17.11258640969942,0,0,-1,0,-1,Sell
2024-09-18,75,60.6,61.47,60.0,60.87,1722387,0.005450941526263575,0.010492428841091651,1393916.25,1.2356459722741593,High,True,False,58.86,62.74,56.23420071100619,68.13559322033885,48.29664685596881,-0.07672739672830442,17.087055487726886,0,0,-1,1,0,Neutral
2024-09-19,76,60.87,61.34,60.8,61.2,1346904,0.005421389847215519,0.009294121834923286,1291898.05,1.0425776244495453,Normal,True,False,58.86,62.74,58.45286945561917,79.32203389830512,68.13559322033892,-0.009522523119655818,17.063348203038107,0,0,-1,1,0,Neutral
2024-09-20,77,61.41,61.54,60.6,60.6,2181722,-0.009803921568627527,0.008059493475435525,1263402.9,1.7268616369330798,Very High,False,True,58.86,62.81,53.17468547121194,60.416666666666686,69.2914312617702,-0.0071530644539785915,17.04133429582709,0,0,-1,-1,-2,Sell
2024-09-23,78,61.07,61.27,60.8,60.8,697895,0.0033003300330032292,0.008085636383047453,1227466.85,0.5685652529027565,Very Low,False,False,58.86,62.81,54.644859132078956,72.38805970149247,70.70892008882142,0.005525035592497007,17.020892810559722,0,0,1,0,1,Buy
2024-09-24,79,60.8,61.2,60.8,61.0,523790,0.00328947368421062,0.008135903961548953,1199752.1,0.43658185720200027,Very Low,False,False,58.86,62.81,56.12825652588099,79.85074626865675,70.8851575456053,0.023987192717168093,17.00191143138288,0,0,1,0,1,Buy
2024-09-25,80,61.2,62.21,61.0,62.07,2604508,0.017540983606557425,0.009031481918235463,1251516.3,2.0810819643339844,Very High,True,False,58.86,62.81,63.084546332590236,95.82089552238806,82.6865671641791,0.10057356383595364,18.217474907347288,0,-1,1,1,1,Buy
2024-09-26,81,62.14,62.74,61.87,61.87,1820054,-0.003222168519413593,0.00896550624484185,1297381.0,1.4028677774686078,Very High,False,True,59.13,62.81,61.13334608798553,77.57731958762875,84.41632045955784,0.128298621561722,19.840628892085704,0,0,1,-1,0,Neutral
2024-09-27,82,61.87,62.61,61.87,61.87,1073168,0.0,0.008895072962737012,1299392.45,0.8258998272615791,Normal,False,False,59.26,62.81,61.13334608798553,77.57731958762875,83.65851156588184,0.1364160755670723,21.34784330648566,0,0,1,0,1,Buy
2024-09-30,83,61.87,61.87,61.54,61.54,1278350,-0.005333764344593428,0.008956701592247606,1288438.4,0.9921700564031622,Normal,False,False,59.26,62.81,57.717192661324,69.07216494845356,74.74226804123701,0.11044758418027173,22.038454759263207,0,0,1,0,1,Buy
2024-10-01,84,61.74,62.48,61.54,61.54,1725848,0.0,0.00894478466460261,1291178.15,1.336645915205427,High,False,False,59.26,62.81,57.717192661323985,66.75900277008301,71.13616243538844,0.08528409047980345,23.285557631372903,0,0,1,0,1,Buy
2024-10-02,85,61.74,62.01,61.41,62.01,1380621,0.0076373090672732236,0.008891004459824917,1309497.4,1.0543136626311744,Normal,True,False,60.0,62.81,61.29019626702639,79.02298850574704,71.6180520747612,0.09174418795510675,24.170131019033878,0,0,1,1,2,Buy
2024-10-03,86,61.94,62.81,61.81,61.94,1700784,-0.0011288501854539446,0.008539061468228797,1335261.05,1.273746433328524,High,False,False,60.6,62.81,60.470602212487734,75.49295774647878,73.75831634076961,0.08301604872032076,25.698632042753367,0,0,1,0,1,Buy
2024-10-04,87,61.87,62.07,61.74,61.74,860495,-0.003228931223764886,0.008601665443754255,1338993.1,0.6426433414780106,Low,False,False,60.6,62.81,58.08082612461802,69.8591549295775,74.79170039393443,0.0567402537782043,26.96933307709008,0,0,1,0,1,Buy
2024-10-07,88,61.74,61.87,61.41,61.54,611894,-0.0032393909944931076,0.008655598869213159,1334400.4,0.4585535196182495,Very Low,False,False,60.8,62.81,55.709837383320405,54.804270462633376,66.7187943795632,0.02071402626713381,27.45583619788014,0,0,1,0,1,Buy
2024-10-08,89,61.54,61.54,60.87,61.2,1124515,-0.0055248618784530246,0.008141009687678162,1330947.1,0.8448983434428009,Normal,False,False,60.8,62.81,51.835830628622986,27.14932126696838,50.60424888639307,-0.02851671349458401,26.889640058115692,0,0,-1,0,-1,Sell
2024-10-09,90,61.07,61.41,60.8,60.87,2176865,-0.00539215686274519,0.00807636414070782,1388337.65,1.5679651128095533,Very High,False,True,60.8,62.81,48.32341570632487,12.217194570135561,31.39026209991243,-0.08273985699627956,26.238778464684717,0,0,-1,-1,-2,Sell
2024-10-10,91,61.74,62.21,61.0,61.47,1326569,0.009857072449482418,0.007905333051901263,1374146.4,0.9653767604383348,Normal,False,False,60.8,62.81,54.376618407519196,33.333333333333336,24.233283056812414,-0.0777106674403365,26.5317689656623,0,0,-1,0,-1,Sell
2024-10-11,92,61.47,61.47,61.0,61.2,1084336,-0.004392386530014614,0.007972252482359297,1347074.5,0.8049562217976808,Low,False,False,60.8,62.81,51.4556829474273,19.900497512438044,21.817008471968972,-0.09115115105019034,26.803831573712916,0,0,-1,0,-1,Sell
2024-10-14,93,61.67,61.67,61.07,61.14,931995,-0.0009803921568627416,0.007486225458161048,1357227.95,0.6866901024253148,Low,False,False,60.8,62.81,50.802600697919175,16.915422885572266,23.38308457711454,-0.10185403431022966,27.267537923847506,0,0,-1,0,-1,Sell
2024-10-15,94,61.07,61.61,61.07,61.14,1431969,0.0,0.006389694121332896,1380233.45,1.0374831880795239,Normal,False,False,60.8,62.81,50.802600697919175,16.915422885572266,17.91044776119418,-0.10621877410475877,27.698122391829628,0,1,-1,0,0,Neutral
2024-10-16,95,61.14,61.41,61.07,61.2,1293521,0.0009813542688910104,0.006285190151400024,1358790.15,0.9519652464363243,Normal,False,False,60.8,62.81,51.516274708831,19.900497512438044,17.91044776119418,-0.10231092759184268,28.097950826384455,0,1,-1,0,0,Neutral
2024-10-17,96,61.54,61.74,61.34,61.67,1286287,0.007679738562091476,0.006401459651330688,1355759.3,0.9487576445169876,Normal,False,False,60.8,62.81,56.80252139025071,43.283582089552354,26.699834162520876,-0.06702441055506236,28.852268877045393,0,0,-1,0,-1,Sell
2024-10-18,97,62.01,62.27,61.54,61.81,1164056,0.002270147559591429,0.00594109545958015,1304876.0,0.8920816997170612,Normal,False,False,60.8,63.55,58.26232540451619,50.2487562189056,37.810945273631994,-0.03482719514159849,30.08759007513471,0,0,-1,0,-1,Sell
2024-10-21,98,61.87,62.41,61.54,61.54,1425147,-0.004368225206277332,0.006031970611414147,1341238.6,1.0625603826194683,High,False,True,60.8,63.55,54.44125783187061,36.81592039800996,43.44941956882263,-0.032339989313962036,31.363774133672013,0,0,-1,-1,-2,Sell
2024-10-22,99,61.54,61.67,61.14,61.14,1260601,-0.006499837504062356,0.006199011761484091,1378079.15,0.9147522477210399,Normal,False,False,60.8,63.75,49.28437711375588,16.915422885572266,34.66003316749593,-0.05682741227452748,31.559615731753436,0,0,-1,0,-1,Sell
2024-10-23,100,61.0,61.41,61.0,61.2,750353,0.0009813542688910104,0.004668431018248306,1285371.4,0.5837635721473187,Very Low,False,False,60.8,63.75,50.048708336178,24.844720496894773,26.19202126015899,-0.06745269227529171,31.41503679182986,0,0,-1,0,-1,Sell
2024-10-24,101,61.67,61.74,61.14,61.34,756579,0.002287581699346397,0.004674028234104188,1232197.65,0.6140078257737305,Very Low,False,False,61.0,63.75,51.871364928358425,33.540372670807855,25.100172017758286,-0.06357330345271858,31.681517517293766,0,0,-1,0,-1,Sell
2024-10-25,102,61.61,61.74,61.34,61.41,997728,0.001141180306488243,0.004686370892070841,1228425.65,0.8122005593093893,Low,False,False,61.0,63.75,52.798763015245356,37.88819875776395,32.09109730848885,-0.05512837323538358,31.92896390522454,0,0,-1,0,-1,Sell
2024-10-28,103,61.2,61.74,61.2,61.54,1106555,0.0021169190685557115,0.004564969966664811,1219835.9,0.9071343120824695,Normal,False,False,61.0,63.75,54.55031691171292,45.9627329192548,39.13043478260886,-0.04030983877464095,31.79483553242388,0,0,-1,0,-1,Sell
2024-10-29,104,61.61,61.94,61.54,61.54,1298643,0.0,0.004564969966664811,1198475.65,1.0835789613247462,High,False,False,61.0,63.75,54.55031691171292,38.29787234042556,40.71626800581476,-0.030477686734156934,31.94416940294726,0,0,-1,0,-1,Sell
2024-10-30,105,61.54,61.81,61.27,61.34,627682,-0.003249918752031178,0.00424550610263779,1160828.7,0.5407188847071063,Very Low,False,False,61.0,63.75,51.16280755359887,24.113475177305265,36.124693478995205,-0.03698038819968444,31.37695222640614,0,0,-1,0,-1,Sell
2024-10-31,106,61.2,63.55,61.2,62.61,2892451,0.020704271274861297,0.006363378555775946,1220412.05,2.3700609970214566,Very High,True,False,61.0,63.75,65.72011350243497,63.13725490196083,41.84953413989721,0.04051567456897601,32.68906018618133,0,0,1,1,2,Buy
2024-11-01,107,62.88,63.48,62.54,62.54,1732251,-0.0011180322632167172,0.006314594901707356,1263999.85,1.3704519031390707,Very High,False,True,61.0,63.75,64.5775227523583,60.39215686274513,49.214295647337075,0.08099005083314817,33.90744614882972,0,0,1,-1,0,Neutral
2024-11-04,108,62.88,63.75,61.81,61.87,1856395,-0.010713143588103602,0.006762898136497057,1326224.9,1.3997588191867005,Very High,False,True,61.0,63.75,54.763538686069516,31.636363636363544,51.72192513368983,0.05766302654199995,33.52530781898401,0,0,1,-1,0,Neutral
2024-11-05,109,61.94,62.21,61.54,61.94,1084183,0.0011314045579440268,0.006624086637293376,1324208.3,0.8187405259429351,Low,False,False,60.8,63.75,55.52403526602067,34.1818181818181,42.07011289364225,0.04266300710428758,32.680533319986225,0,0,1,0,1,Buy
2024-11-06,110,62.07,62.48,62.07,62.14,1417991,0.003228931223764997,0.006491307739119698,1286264.6,1.1024100328968083,High,True,False,60.2,63.75,57.71153113250856,41.454545454545475,35.757575757575694,0.04186757746635947,32.19999933897198,0,0,1,1,2,Buy
